Language,Stars,Watchers,OpenIssues,Size,SubscribersCount,Network count,SubLanguagesScale,Score
JavaScript,10,10,0,34,4,28,1,0
JavaScript,10,10,0,77,0,1,1,0
JavaScript,10,10,2,5,1,0,1,0
JavaScript,10,10,0,14,2,0,1,139
JavaScript,10,10,4,137,4,1,1,139
JavaScript,10,10,3,200,2,1,1,0
JavaScript,10,10,6,124,3,0,1,0
JavaScript,10,10,1,24,1,0,1,0
JavaScript,10,10,0,3,1,0,1,0
JavaScript,10,10,0,2313,1,5,1,139
JavaScript,10,10,0,3,1,0,1,0
JavaScript,10,10,38,14,2,9,1,0
JavaScript,10,10,0,100,3,0,1,0
JavaScript,10,10,0,298,0,3,1,0
JavaScript,10,10,0,269,1,0,1,139
JavaScript,10,10,0,870,2,1,1,0
JavaScript,10,10,0,406,1,1,1,139
JavaScript,10,10,0,21,1,15,1,0
JavaScript,10,10,0,17,2,1,1,0
JavaScript,10,10,0,19,1,0,1,0
JavaScript,10,10,1,6,5,1,1,0
JavaScript,10,10,0,4055,3,2,1,0
JavaScript,10,10,0,151,4,2,1,139
JavaScript,10,10,0,434,1,0,1,153
JavaScript,10,10,2,278,1,0,1,0
JavaScript,10,10,34,23830,9,6,1,150
JavaScript,10,10,9,167,2,3,1,139
JavaScript,10,10,0,69,5,4,1,155
JavaScript,10,10,15,8481,1,6,1,289
JavaScript,10,10,0,184,3,1,1,0
JavaScript,10,10,4,1566757,2,3,1,312
JavaScript,10,10,0,63,2,11,1,147
JavaScript,10,10,10,794,3,2,1,143
JavaScript,10,10,1,497,3,2,1,0
JavaScript,10,10,0,555,3,2,1,0
JavaScript,10,10,0,193,1,1,1,0
JavaScript,10,10,0,390,3,1,1,150
JavaScript,10,10,0,15,1,0,1,0
JavaScript,10,10,0,344,2,0,1,0
JavaScript,10,10,2,8918,2,29,1,139
JavaScript,10,10,1,390,2,1,1,0
JavaScript,10,10,11,996,1,0,1,0
JavaScript,10,10,0,7,1,5,1,0
JavaScript,10,10,7,1296,2,10,1,155
JavaScript,10,10,0,6,0,1,1,0
JavaScript,10,10,0,69,2,0,1,0
JavaScript,10,10,0,1383,2,1,1,0
JavaScript,10,10,0,188,2,1,1,0
JavaScript,10,10,0,85,3,0,1,139
JavaScript,10,10,0,167,1,1,1,0
JavaScript,10,10,3,2116,1,2,1,147
JavaScript,10,10,0,995,0,0,1,139
JavaScript,10,10,0,628,1,4,1,147
JavaScript,10,10,0,95,1,1,1,0
JavaScript,10,10,1,2981,5,15,1,139
JavaScript,10,10,1,146,2,3,1,0
JavaScript,10,10,0,778,25,0,1,151
JavaScript,10,10,0,654,1,4,1,0
JavaScript,10,10,0,1383,22,1,1,0
JavaScript,10,10,0,1,4,5,1,0
JavaScript,10,10,0,144,2,8,1,0
JavaScript,10,10,0,6909,3,2,1,132
JavaScript,10,10,0,137,1,5,21,0
JavaScript,10,10,0,102,4,2,21,0
JavaScript,10,10,0,1448,1,1,21,0
JavaScript,10,10,1,9380,2,4,21,150
JavaScript,10,10,0,845,1,1,21,0
JavaScript,10,10,3,873,4,0,21,0
JavaScript,10,10,0,902,2,0,21,149
JavaScript,10,10,8,470,9,3,21,0
JavaScript,10,10,2,49,1,3,21,0
JavaScript,10,10,0,160,0,0,21,0
JavaScript,10,10,0,140,4,4,21,0
JavaScript,10,10,1,312,1,1,21,0
JavaScript,10,10,1,3104,16,12,21,139
JavaScript,10,10,4,393,16,13,21,0
JavaScript,10,10,0,353,4,1,21,141
JavaScript,10,10,3,112,1,1,21,147
JavaScript,10,10,1,182,4,1,21,0
JavaScript,10,10,0,100,2,1,21,0
JavaScript,10,10,0,263,2,1,21,0
JavaScript,10,10,1,220,5,3,21,139
JavaScript,10,10,0,24227,5,4,21,0
JavaScript,10,10,0,187,2,0,21,0
JavaScript,10,10,92,2567,11,13,21,0
JavaScript,10,10,0,645,1,2,21,0
JavaScript,10,10,0,2882,3,2,21,0
JavaScript,10,10,0,340,5,0,21,0
JavaScript,10,10,1,8,5,4,21,0
JavaScript,10,10,0,57,1,0,21,0
JavaScript,10,10,0,816,23,3,21,0
JavaScript,10,10,1,336,3,1,21,0
JavaScript,10,10,0,4623,6,17,21,0
JavaScript,10,10,0,140,4,4,21,0
JavaScript,10,10,0,227,1,10,21,139
JavaScript,10,10,0,525,2,4,21,0
JavaScript,10,10,0,5915,3,1,21,302
JavaScript,10,10,2,204,2,3,21,0
JavaScript,10,10,0,235,2,2,21,139
JavaScript,10,10,0,124,1,1,21,0
JavaScript,10,10,4,702,11,1,21,451
JavaScript,10,10,0,1870,3,3,21,0
JavaScript,10,10,0,124,8,2,21,0
JavaScript,10,10,0,152,1,2,21,0
JavaScript,10,10,8,715,3,2,21,149
JavaScript,10,10,0,43,4,3,21,139
JavaScript,10,10,0,160,0,0,21,0
JavaScript,10,10,0,69,1,2,21,0
JavaScript,10,10,0,182,1,2,21,0
JavaScript,10,10,0,207,3,4,1,0
JavaScript,10,10,0,159,2,2,1,0
JavaScript,10,10,1,216,4,5,1,0
JavaScript,10,10,1,312,1,1,1,0
JavaScript,10,10,0,3780,4,0,1,141
JavaScript,10,10,0,845,1,1,1,0
JavaScript,10,10,0,3246,2,4,1,0
JavaScript,10,10,2,26,1,1,1,0
JavaScript,10,10,2,49,1,3,1,0
JavaScript,10,10,0,902,2,0,1,149
JavaScript,10,10,3,873,4,0,1,0
JavaScript,10,10,5,2161,2,4,1,139
JavaScript,10,10,2,246,5,8,1,157
JavaScript,10,10,0,1448,1,1,1,0
JavaScript,10,10,8,470,9,3,1,0
JavaScript,10,10,0,102,4,2,1,0
JavaScript,10,10,0,137,1,5,1,0
JavaScript,10,10,0,352,1,0,1,0
JavaScript,10,10,1,23,1,2,1,0
JavaScript,10,10,1,9380,2,4,1,150
JavaScript,10,10,0,40,6,3,1,0
JavaScript,10,10,1,1609,2,6,1,0
JavaScript,10,10,3,6,1,7,1,0
JavaScript,10,10,0,267,17,2,1,0
JavaScript,10,10,0,156,4,2,1,0
JavaScript,10,10,0,721,3,2,1,0
JavaScript,10,10,0,111,1,1,1,0
JavaScript,10,10,0,1000,3,4,1,0
JavaScript,10,10,0,195,3,2,1,0
JavaScript,10,10,4,112,2,5,1,0
JavaScript,10,10,2,718,2,6,1,0
JavaScript,10,10,2,256,1,1,1,0
JavaScript,10,10,1,314,1,7,1,0
JavaScript,10,10,0,160,1,5,1,0
JavaScript,10,10,9,704,1,3,1,0
JavaScript,10,10,0,308,2,7,1,0
JavaScript,10,10,2,33,4,3,1,0
JavaScript,10,10,0,19283,6,1,1,134
JavaScript,10,10,0,94,4,4,1,0
JavaScript,10,10,0,108,1,0,1,0
JavaScript,10,10,0,6071,1,0,1,480
JavaScript,10,10,0,176,2,0,1,150
JavaScript,10,10,0,305,4,4,1,0
JavaScript,10,10,1,108,4,2,1,0
JavaScript,10,10,1,21,1,6,1,139
JavaScript,10,10,0,9544,5,1,1,0
JavaScript,10,10,0,362,2,2,1,0
JavaScript,10,10,1,185,3,10,1,0
JavaScript,10,10,0,1101,4,1,1,0
JavaScript,10,10,0,322,1,2,1,0
JavaScript,10,10,0,2459,2,1,1,0
JavaScript,10,10,0,136,2,0,1,0
JavaScript,10,10,0,98,2,2,1,0
JavaScript,10,10,0,9190,5,5,1,156
JavaScript,10,10,0,64519,3,15,1,302
JavaScript,10,10,0,2394,3,1,1,0
JavaScript,10,10,0,122,2,4,1,0
JavaScript,10,10,7,12127,2,3,1,0
JavaScript,10,10,4,243,2,1,1,0
JavaScript,10,10,2,7811,0,2,1,0
JavaScript,10,10,0,4395,3,4,1,145
JavaScript,10,10,0,120,3,0,1,0
JavaScript,10,10,1,171,1,3,1,0
JavaScript,10,10,0,15395,6,2,1,0
JavaScript,10,10,0,3694,1,2,1,312
JavaScript,10,10,0,304,2,4,1,139
JavaScript,10,10,0,94,1,5,1,0
JavaScript,10,10,9,167,2,3,1,139
JavaScript,10,10,0,15,1,0,1,0
JavaScript,10,10,0,390,3,1,1,150
JavaScript,10,10,0,69,5,4,1,155
JavaScript,10,10,0,184,3,1,1,0
JavaScript,10,10,34,23830,9,6,1,150
JavaScript,10,10,10,794,3,2,1,143
JavaScript,10,10,4,1566757,2,3,1,312
JavaScript,10,10,2,278,1,0,1,0
JavaScript,10,10,1,146,2,3,1,0
JavaScript,10,10,0,995,0,0,1,139
JavaScript,10,10,3,2116,1,2,1,147
JavaScript,10,10,0,628,1,4,1,147
JavaScript,10,10,0,95,1,1,1,0
JavaScript,10,10,15,8481,1,6,1,289
JavaScript,10,10,0,63,2,11,1,147
JavaScript,10,10,1,2981,5,15,1,139
JavaScript,10,10,11,996,1,0,1,0
JavaScript,10,10,6,620,108,6,1,0
JavaScript,10,10,2,56,3,13,1,0
JavaScript,10,10,0,131,4,3,1,0
JavaScript,10,10,0,2287,5,7,1,283
JavaScript,10,10,0,432,2,1,1,153
JavaScript,10,10,0,3068,2,3,1,139
JavaScript,10,10,4,85,13,4,1,0
JavaScript,10,10,0,160,1,0,1,0
JavaScript,10,10,0,1232,3,0,1,152
JavaScript,10,10,5,58,2,0,1,0
JavaScript,10,10,0,193,2,9,1,0
JavaScript,10,10,0,4096,1,0,1,139
JavaScript,10,10,2,338,1,2,1,0
JavaScript,10,10,1,1395,1,6,1,134
JavaScript,10,10,2,211,1,3,1,0
JavaScript,10,10,1,180,3,1,1,0
JavaScript,10,10,0,402,2,2,1,139
JavaScript,10,10,0,445,2,3,1,139
JavaScript,10,10,0,6099,14,4,1,0
JavaScript,10,10,1,234,2,1,1,0
JavaScript,10,10,0,190,1,1,1,0
JavaScript,10,10,0,9,1,0,1,0
JavaScript,10,10,0,842,1,2,1,139
JavaScript,10,10,6,564,2,2,1,0
JavaScript,10,10,2,86,8,3,1,0
JavaScript,10,10,3,671,11,3,1,0
JavaScript,10,10,20,1495,0,2,1,0
JavaScript,10,10,1,1928,5,4,1,0
JavaScript,10,10,0,13,1,5,1,155
JavaScript,10,10,3,316,4,4,1,0
JavaScript,10,10,116,347993,10,15,1,596
JavaScript,10,10,0,10,1,4,1,0
JavaScript,10,10,0,697,1,0,1,139
JavaScript,10,10,0,108,1,0,1,0
JavaScript,10,10,0,112,1,2,1,0
JavaScript,10,10,0,9,4,1,1,0
JavaScript,10,10,5,2621,1,2,1,139
JavaScript,10,10,0,27,5,2,1,0
JavaScript,10,10,0,1372,3,10,1,147
JavaScript,10,10,0,219,2,4,1,0
JavaScript,10,10,7,11,4,3,1,0
JavaScript,10,10,0,207,3,5,1,0
JavaScript,10,10,0,2077,4,0,1,134
JavaScript,10,10,7,41226,9,22,1,0
JavaScript,10,10,0,123,3,1,1,0
JavaScript,10,10,0,238,1,3,1,0
JavaScript,10,10,0,423,2,4,1,0
JavaScript,10,10,0,329,1,4,1,0
JavaScript,10,10,2,3343,3,1,1,144
JavaScript,10,10,1,10,1,3,1,0
JavaScript,10,10,0,13,3,1,1,0
JavaScript,10,10,0,671,4,4,1,0
JavaScript,10,10,0,171,1,1,1,0
JavaScript,10,10,0,6,1,0,1,0
JavaScript,10,10,1,279,2,4,1,0
JavaScript,10,10,0,176,2,3,1,0
JavaScript,10,10,5,49,1,4,1,0
JavaScript,10,10,1,104,1,0,1,0
JavaScript,10,10,1,20,4,5,1,0
JavaScript,10,10,4,48,29,6,1,0
JavaScript,10,10,0,11314,4,2,1,163
JavaScript,10,10,18,77,5,2,1,0
JavaScript,100,100,4,319,3,18,1,166
JavaScript,100,100,1,3728,29,10,1,288
JavaScript,100,100,0,164,6,5,1,0
JavaScript,100,100,2,6798,4,8,1,0
JavaScript,100,100,0,373,10,24,1,0
JavaScript,100,100,1,219,8,6,1,0
JavaScript,99,99,1,32,5,8,1,0
JavaScript,99,99,2,363,5,19,1,0
JavaScript,99,99,1,181,3,43,1,0
JavaScript,99,99,7,14787,8,28,1,162
JavaScript,99,99,1,965,5,5,1,0
JavaScript,99,99,0,2,2,1,2,0
JavaScript,99,99,2,7147,8,13,2,0
JavaScript,98,98,1,23631,11,19,2,163
JavaScript,98,98,1,751,6,5,2,163
JavaScript,98,98,66,2982,7,23,2,0
JavaScript,98,98,1,236,7,6,2,162
JavaScript,98,98,4,489,7,29,2,0
JavaScript,97,97,5,115,8,23,2,0
JavaScript,97,97,4,1495,3,8,2,0
JavaScript,97,97,14,402,8,7,2,0
JavaScript,97,97,7,11653,14,15,2,0
JavaScript,97,97,8,351,162,10,2,0
JavaScript,97,97,0,4390,10,0,2,0
JavaScript,97,97,0,461,7,3,2,0
JavaScript,96,96,0,370,2,2,2,0
JavaScript,96,96,15,810,16,18,2,0
JavaScript,96,96,5,299,8,13,2,0
JavaScript,96,96,0,2094,4,6,2,139
JavaScript,95,95,4,157,5,4,2,0
JavaScript,95,95,2,978,13,7,2,139
JavaScript,95,95,2,495,3,20,2,0
JavaScript,95,95,0,190,1,0,2,0
JavaScript,95,95,3,100,8,50,2,0
JavaScript,95,95,10,308,2,23,2,0
JavaScript,95,95,2,27823,6,5,2,0
JavaScript,95,95,13,346,4,30,2,0
JavaScript,95,95,5,175,3,10,2,0
JavaScript,94,94,3,325,7,2,2,149
JavaScript,94,94,0,136,7,5,22,0
JavaScript,94,94,2,197,11,19,22,0
JavaScript,94,94,3,685,1,2,22,0
JavaScript,94,94,1,2760,8,38,22,134
JavaScript,94,94,0,133,4,124,22,0
JavaScript,94,94,0,430,10,13,22,0
JavaScript,94,94,17,21223,7,12,22,141
JavaScript,94,94,5,206,5,5,22,0
JavaScript,93,93,0,256,17,8,22,149
JavaScript,93,93,2,207,8,6,22,0
JavaScript,93,93,0,3563,6,12,22,0
JavaScript,93,93,8,76,5,3,22,0
JavaScript,92,92,0,82,2,5,22,0
JavaScript,92,92,6,987,8,24,22,428
JavaScript,92,92,7,394,13,22,22,0
JavaScript,92,92,9,10765,23,31,22,0
JavaScript,91,91,10,389,8,14,22,0
JavaScript,91,91,2,152,8,19,22,0
JavaScript,91,91,3,203,7,15,22,0
JavaScript,91,91,0,147,4,6,22,0
JavaScript,91,91,1,230,14,23,22,0
JavaScript,91,91,1,57,11,7,22,154
JavaScript,90,90,2,130,5,28,22,0
JavaScript,90,90,1,218,2,1,22,0
JavaScript,90,90,7,307,4,24,22,0
JavaScript,90,90,0,1008,1,2,22,0
JavaScript,90,90,0,171,4,7,22,0
JavaScript,90,90,0,315,4,1,22,0
JavaScript,90,90,4,10660,5,5,22,0
JavaScript,90,90,1,262,5,2,22,0
JavaScript,90,90,4,1235,6,33,22,0
JavaScript,90,90,5,6407,8,32,22,0
JavaScript,90,90,7,2269,5,17,22,0
JavaScript,90,90,0,540,9,18,22,0
JavaScript,90,90,2,138,2,4,22,0
JavaScript,89,89,0,512,5,6,22,165
JavaScript,89,89,5,2287,11,23,22,139
JavaScript,89,89,1,131,2,2,22,139
JavaScript,89,89,4,18981,11,64,22,150
JavaScript,89,89,6,412,10,10,22,149
JavaScript,89,89,2,113,14,28,22,0
JavaScript,89,89,1,458,6,24,22,0
JavaScript,88,88,3,628,4,27,22,149
JavaScript,88,88,2,442,5,9,22,0
JavaScript,88,88,0,434,13,16,22,152
JavaScript,88,88,20,1393,8,43,22,302
JavaScript,88,88,1,134,4,55,22,0
JavaScript,88,88,0,49045,7,5,22,0
JavaScript,88,88,8,8267,7,16,22,147
JavaScript,88,88,0,10130,3,7,22,0
JavaScript,88,88,2,7634,7,33,22,0
JavaScript,87,87,1,1101,12,35,22,296
JavaScript,87,87,0,3511,4,8,22,0
JavaScript,87,87,1,668,7,18,22,0
JavaScript,87,87,1,276,8,28,22,0
JavaScript,87,87,0,1830,2,3,22,0
JavaScript,87,87,0,140,2,2,22,0
JavaScript,87,87,17,67493,46,1,22,0
JavaScript,87,87,6,2170,5,2,22,139
JavaScript,87,87,0,373,11,9,22,0
JavaScript,87,87,31,17752,17,31,22,162
JavaScript,87,87,6,2170,5,2,22,139
JavaScript,87,87,0,140,2,2,22,0
JavaScript,87,87,0,1830,2,3,22,0
JavaScript,87,87,17,67493,46,1,22,0
JavaScript,87,87,0,537,3,10,22,0
JavaScript,87,87,1,4954,11,15,22,0
JavaScript,87,87,1,168,5,33,22,0
JavaScript,87,87,0,373,11,9,22,0
JavaScript,87,87,31,17752,17,31,22,162
JavaScript,87,87,6,94,35,46,22,0
JavaScript,87,87,0,1247,10,112,22,0
JavaScript,87,87,6,201,7,16,22,0
JavaScript,86,86,0,543,6,2,22,0
JavaScript,86,86,19,7575,14,33,22,0
JavaScript,86,86,2,108,2,9,22,0
JavaScript,86,86,1,43,6,9,22,139
JavaScript,86,86,3,284,3,25,22,0
JavaScript,86,86,0,167,1,18,22,0
JavaScript,86,86,3,5949,4,13,22,139
JavaScript,86,86,0,88,16,6,22,0
JavaScript,86,86,11,200,2,13,22,0
JavaScript,86,86,15,2427,8,29,22,0
JavaScript,85,85,3,431,8,14,22,147
JavaScript,85,85,0,1202,7,19,22,0
JavaScript,85,85,2,959,5,28,22,0
JavaScript,85,85,0,181,2,9,22,0
JavaScript,85,85,2,1243,3,7,22,0
JavaScript,85,85,6,172,4,10,22,149
JavaScript,85,85,1,282,9,13,22,0
JavaScript,85,85,3,206,11,31,22,0
JavaScript,85,85,0,556,2,11,22,149
JavaScript,85,85,1,98,2,5,22,0
JavaScript,85,85,3,89,9,24,22,0
JavaScript,85,85,3,138,11,5,22,0
JavaScript,84,84,9,248,9,32,22,0
JavaScript,84,84,8,1661,13,9,22,139
JavaScript,84,84,0,1382,7,20,22,150
JavaScript,84,84,1,159,11,31,22,0
JavaScript,84,84,0,117,3,8,22,0
JavaScript,84,84,7,244,6,16,22,0
JavaScript,84,84,52,5006,17,39,22,0
JavaScript,84,84,0,1255,10,14,22,0
JavaScript,84,84,1,702,6,23,22,0
JavaScript,84,84,9,1051,7,46,22,0
JavaScript,84,84,0,36196,11,8,22,139
JavaScript,84,84,0,3400,2,9,22,165
JavaScript,83,83,2,144,20,9,22,0
JavaScript,83,83,6,3163,44,22,22,163
JavaScript,83,83,2,593,3,12,22,139
JavaScript,83,83,0,1473,7,9,22,156
JavaScript,83,83,3,123,0,8,22,0
JavaScript,83,83,1,1054,3,16,22,139
JavaScript,82,82,3,13866,11,21,22,0
JavaScript,82,82,0,1982,17,7,22,150
JavaScript,82,82,0,64,8,0,22,0
JavaScript,82,82,2,3052,11,29,22,0
JavaScript,82,82,4,132,4,8,22,0
JavaScript,82,82,2,202,5,55,22,139
JavaScript,82,82,8,22675,23,24,22,144
JavaScript,82,82,5,261,11,14,22,134
JavaScript,82,82,0,354,2,1,22,0
JavaScript,82,82,15,2027,15,31,22,0
JavaScript,82,82,7,677,2,4,22,0
JavaScript,82,82,11,33304,3,8,22,0
JavaScript,82,82,0,93,5,13,22,0
JavaScript,82,82,0,530,2,14,22,0
JavaScript,81,81,17,244,4,6,22,0
JavaScript,81,81,0,105,4,30,22,0
JavaScript,81,81,11,493,8,36,22,0
JavaScript,81,81,2,139,11,26,22,0
JavaScript,81,81,15,4091,11,15,22,0
JavaScript,81,81,1,26,3,2,22,0
JavaScript,81,81,7,13801,4,7,22,163
JavaScript,81,81,6,25560,17,29,22,134
JavaScript,81,81,1,474,31,20,22,139
JavaScript,81,81,0,3063,12,23,22,0
JavaScript,81,81,2,502,11,15,22,0
JavaScript,81,81,1,1138,5,4,22,134
JavaScript,81,81,14,202,11,26,22,0
JavaScript,81,81,0,1629,5,14,22,0
JavaScript,80,80,1,37265,40,16,22,0
JavaScript,80,80,0,809,12,12,22,0
JavaScript,80,80,2,269,17,4,22,0
JavaScript,80,80,8,27457,22,59,22,146
JavaScript,80,80,6,936,7,8,22,0
JavaScript,80,80,7,56,7,8,22,0
JavaScript,80,80,3,852,10,4,22,0
JavaScript,80,80,44,10862,17,26,22,448
JavaScript,80,80,9,69,6,46,22,149
JavaScript,80,80,4,2043,13,11,22,0
JavaScript,80,80,6,677,1,4,22,0
JavaScript,80,80,42,2364,24,14,22,0
JavaScript,80,80,3,4279,4,3,22,0
JavaScript,80,80,5,26541,175,16,22,149
JavaScript,80,80,2,201,13,11,22,139
JavaScript,79,79,0,137,8,3,22,0
JavaScript,79,79,1,129,3,9,22,0
JavaScript,79,79,10,394,5,6,22,0
JavaScript,79,79,1,370,2,3,22,0
JavaScript,79,79,7,770,1,15,22,0
JavaScript,88,88,1,166,12,31,22,0
JavaScript,88,88,0,192,3,7,22,0
JavaScript,88,88,2,141,6,21,22,0
JavaScript,88,88,2,241,3,14,22,134
JavaScript,88,88,0,10611,5,10,22,290
JavaScript,88,88,7,1376,5,0,22,0
JavaScript,88,88,4,699,24,12,22,0
JavaScript,88,88,1,292980,7,51,22,1345
JavaScript,88,88,1,30,7,5,22,0
JavaScript,88,88,0,140,10,22,22,0
JavaScript,88,88,5,174,19,6,22,0
JavaScript,88,88,7,9233,9,3,22,155
JavaScript,87,87,1,1101,12,35,22,296
JavaScript,87,87,0,3511,4,8,22,0
JavaScript,87,87,1,668,7,18,22,0
JavaScript,87,87,1,276,8,28,22,0
JavaScript,87,87,0,1830,2,3,22,0
JavaScript,87,87,0,140,2,2,22,0
JavaScript,87,87,17,67493,46,1,22,0
JavaScript,87,87,6,2170,5,2,22,139
JavaScript,87,87,0,373,11,9,22,0
JavaScript,87,87,31,17752,17,31,22,162
JavaScript,87,87,4,2344,7,22,22,134
JavaScript,87,87,4,1002,7,41,22,155
JavaScript,87,87,0,164,3,7,22,0
JavaScript,87,87,19,3478,2,15,22,0
JavaScript,87,87,4,389,6,7,22,0
JavaScript,87,87,11,2779,11,6,2,291
JavaScript,87,87,17,138,8,3,2,139
JavaScript,87,87,1,6,4,1,2,0
JavaScript,87,87,4,41980,11,9,2,450
JavaScript,87,87,3,3436,9,17,2,0
JavaScript,87,87,1,14,5,6,2,0
JavaScript,87,87,6,94,35,46,2,0
JavaScript,87,87,0,1247,10,112,2,0
JavaScript,87,87,6,201,7,16,2,0
JavaScript,87,87,0,167,21,43,2,0
JavaScript,87,87,0,1752,7,12,2,0
JavaScript,87,87,0,671,11,47,2,0
JavaScript,87,87,2,254,6,11,2,0
JavaScript,87,87,2,181,13,20,2,0
JavaScript,87,87,2,295,1,13,2,0
JavaScript,86,86,0,543,6,2,2,0
JavaScript,86,86,19,7575,14,33,2,0
JavaScript,86,86,2,108,2,9,2,0
JavaScript,86,86,3,284,3,25,2,0
JavaScript,86,86,1,43,6,9,2,139
JavaScript,86,86,0,167,1,18,2,0
JavaScript,86,86,3,5949,4,13,2,139
JavaScript,86,86,1,29,5,1,2,0
JavaScript,86,86,0,184,9,17,2,0
JavaScript,86,86,0,960,7,52,2,0
JavaScript,86,86,0,88,16,6,2,0
JavaScript,86,86,11,200,2,13,2,0
JavaScript,86,86,15,2427,8,29,2,0
JavaScript,86,86,14,413,11,15,2,0
JavaScript,86,86,2,1082,18,3,2,311
JavaScript,86,86,6,1862,5,12,2,0
JavaScript,86,86,17,125,5,51,2,0
JavaScript,85,85,0,1202,7,19,2,0
JavaScript,85,85,3,431,8,14,2,147
JavaScript,85,85,2,1243,3,7,2,0
JavaScript,85,85,6,172,4,10,2,149
JavaScript,85,85,0,181,2,9,2,0
JavaScript,85,85,2,959,5,28,2,0
JavaScript,85,85,1,282,9,13,2,0
JavaScript,85,85,3,206,11,31,2,0
JavaScript,85,85,3,138,11,5,2,0
JavaScript,85,85,1,227,6,3,2,0
JavaScript,85,85,0,583,6,5,2,149
JavaScript,85,85,5,138,8,14,2,139
JavaScript,85,85,12,1671,14,33,2,0
JavaScript,85,85,0,11645,5,21,2,0
JavaScript,85,85,6,18046,10,16,2,303
JavaScript,85,85,3,115,5,33,2,0
JavaScript,85,85,0,194,1,2,2,0
JavaScript,85,85,0,199,6,10,2,0
JavaScript,85,85,0,371,13,7,2,0
JavaScript,84,84,8,1661,13,9,2,139
JavaScript,84,84,0,117,3,8,2,0
JavaScript,84,84,0,1382,7,20,2,150
JavaScript,84,84,1,159,11,31,2,0
JavaScript,84,84,9,248,9,32,2,0
JavaScript,84,84,7,244,6,16,2,0
JavaScript,84,84,52,5006,17,39,2,0
JavaScript,84,84,0,1255,10,14,2,0
JavaScript,84,84,10,46,10,35,2,0
JavaScript,84,84,2,165,38,3,2,0
JavaScript,84,84,1,370,24,19,2,150
JavaScript,84,84,3,165,4,10,2,0
JavaScript,84,84,3,837,11,45,2,0
JavaScript,84,84,4,102,4,7,2,0
JavaScript,84,84,5,263,6,13,2,139
JavaScript,84,84,1,702,6,23,2,0
JavaScript,84,84,9,1051,7,46,2,0
JavaScript,84,84,0,36196,11,8,2,139
JavaScript,84,84,0,3400,2,9,2,165
JavaScript,84,84,2,196,3,12,2,0
JavaScript,84,84,2,436,0,2,2,0
JavaScript,84,84,0,981,3,6,2,0
JavaScript,86,86,0,167,1,18,2,0
JavaScript,86,86,3,5949,4,13,2,139
JavaScript,86,86,11,2332,23,49,2,0
JavaScript,86,86,1,154,11,11,2,139
JavaScript,86,86,1,215,11,2,2,0
JavaScript,86,86,0,2147,8,29,2,0
JavaScript,86,86,0,912,6,3,2,0
JavaScript,86,86,5,783,8,11,2,0
JavaScript,86,86,11,52,6,48,2,0
JavaScript,86,86,0,1148,20,39,2,0
JavaScript,86,86,1,29,5,1,2,0
JavaScript,86,86,0,88,16,6,2,0
JavaScript,86,86,11,200,2,13,2,0
JavaScript,86,86,15,2427,8,29,2,0
JavaScript,85,85,3,431,8,14,2,147
JavaScript,85,85,0,1202,7,19,2,0
JavaScript,85,85,2,959,5,28,2,0
JavaScript,85,85,0,181,2,9,2,0
JavaScript,85,85,2,1243,3,7,2,0
JavaScript,85,85,6,172,4,10,2,149
JavaScript,85,85,1,421,8,8,2,0
JavaScript,85,85,11,151,7,11,2,0
JavaScript,85,85,1,1144,3,12,2,325
JavaScript,85,85,111,423,0,8,2,0
JavaScript,85,85,0,147,8,8,2,0
JavaScript,85,85,3,33,11,40,2,0
JavaScript,85,85,5,181,9,40,2,0
JavaScript,85,85,7,881,2,2,2,134
JavaScript,85,85,4,182,5,4,2,139
JavaScript,85,85,1,282,9,13,2,0
JavaScript,85,85,3,206,11,31,2,0
JavaScript,85,85,0,556,2,11,2,149
JavaScript,85,85,1,98,2,5,2,0
JavaScript,85,85,3,89,9,24,2,0
JavaScript,85,85,0,94,10,7,2,0
JavaScript,85,85,12,94,13,14,2,0
JavaScript,85,85,2,2226,49,76,2,147
JavaScript,85,85,0,25,12,15,2,0
JavaScript,85,85,5,689,3,8,2,0
JavaScript,85,85,14,33,5,18,2,0
JavaScript,85,85,0,124,6,10,2,0
JavaScript,85,85,2,4061,2,21,2,139
JavaScript,85,85,6,1207,3,13,2,0
JavaScript,85,85,3,138,11,5,2,0
JavaScript,85,85,1,227,6,3,2,0
JavaScript,84,84,5,21,4,4,2,0
JavaScript,84,84,3,19490,2,5,2,0
JavaScript,84,84,0,2088,9,8,2,139
JavaScript,84,84,2,14512,28,42,2,301
JavaScript,84,84,2,17,5,4,2,139
JavaScript,84,84,9,248,9,32,2,0
JavaScript,84,84,8,1661,13,9,2,139
JavaScript,84,84,0,1382,7,20,2,150
JavaScript,84,84,1,159,11,31,2,0
JavaScript,84,84,0,117,3,8,2,0
JavaScript,84,84,0,171,4,6,2,0
JavaScript,84,84,5,111,9,26,2,0
JavaScript,84,84,8,841,5,31,2,0
JavaScript,84,84,1,21,5,11,2,0
JavaScript,84,84,1,62,2,16,2,0
JavaScript,84,84,5,1339,11,22,2,0
JavaScript,84,84,0,112,9,10,2,0
JavaScript,84,84,7,244,6,16,2,0
JavaScript,84,84,52,5006,17,39,2,0
JavaScript,84,84,0,1255,10,14,2,0
JavaScript,84,84,10,46,10,35,2,0
JavaScript,84,84,2,165,38,3,2,0
JavaScript,84,84,1,370,24,19,2,150
JavaScript,84,84,1,702,6,23,2,0
